annee_sortie,mois_sortie,log_jours_obtention,n_artistes,is_collab,artist_total_certs,artist_max_cert_level,artist_collab_rate,label_freq,cat_Singles,cat_Albums,cat_Videos,cat_Compilation,cert_level
0.21052631578947367,-0.8333333333333334,0.8606656972303247,0.0,0.0,-0.3888888888888889,-1.0,0.0,-0.33057851239669417,1.0,0.0,0.0,0.0,2
0.5263157894736842,-0.5,-0.06070471830610424,1.0,1.0,-0.05555555555555555,-1.0,3.714285714285714,0.45454545454545453,1.0,0.0,0.0,0.0,2
0.2631578947368421,0.5,0.7402112798986352,0.0,0.0,-0.3888888888888889,-1.0,0.0,-0.3636363636363636,1.0,0.0,0.0,0.0,2
0.3684210526315789,-0.8333333333333334,0.6060902415357444,0.0,0.0,0.05555555555555555,0.0,0.7222222222222221,-0.30578512396694213,1.0,0.0,0.0,0.0,2
0.42105263157894735,0.8333333333333334,0.3353138553144177,2.0,1.0,-0.2222222222222222,-1.0,1.625,-0.31404958677685946,1.0,0.0,0.0,0.0,2
0.5263157894736842,0.3333333333333333,-0.3083938845378063,0.0,0.0,-0.16666666666666666,0.0,0.0,0.20661157024793395,1.0,0.0,0.0,0.0,2
0.5263157894736842,-0.3333333333333333,-0.13055641798306103,0.0,0.0,-0.16666666666666666,0.0,0.0,-0.33057851239669417,1.0,0.0,0.0,0.0,5
0.05263157894736842,0.5,0.990756859925489,0.0,0.0,5.777777777777778,0.0,0.8125,0.3140495867768595,1.0,0.0,0.0,0.0,5
0.10526315789473684,-0.3333333333333333,0.9595479107836403,0.0,0.0,-0.3888888888888889,-1.6666666666666667,0.0,-0.3636363636363636,1.0,0.0,0.0,0.0,0
0.3157894736842105,-1.0,0.7143090773201615,0.0,0.0,-0.16666666666666666,-1.0,2.6,-0.33884297520661155,1.0,0.0,0.0,0.0,0
0.3157894736842105,-0.3333333333333333,0.6834934700186388,0.0,0.0,-0.3888888888888889,-1.6666666666666667,0.0,1.975206611570248,1.0,0.0,0.0,0.0,0
0.5789473684210527,-1.0,-0.7742641578352847,0.0,0.0,0.05555555555555555,0.0,0.7222222222222221,0.024793388429752067,1.0,0.0,0.0,0.0,0
0.42105263157894735,0.0,0.40356312199355526,0.0,0.0,-0.2222222222222222,-1.6666666666666667,0.0,-0.3636363636363636,1.0,0.0,0.0,0.0,0
0.10526315789473684,-0.6666666666666666,0.9702326201805026,0.0,0.0,2.2222222222222223,0.0,0.13541666666666666,-0.1983471074380165,1.0,0.0,0.0,0.0,0
0.42105263157894735,-0.6666666666666666,0.46889528062176944,0.0,0.0,2.2222222222222223,0.0,0.13541666666666666,-0.1983471074380165,1.0,0.0,0.0,0.0,0
0.42105263157894735,-0.8333333333333334,0.4701373776139667,0.0,0.0,-0.3333333333333333,-1.0,0.0,-0.30578512396694213,1.0,0.0,0.0,0.0,0
0.15789473684210525,0.3333333333333333,0.8837960430046329,0.0,0.0,-0.3333333333333333,-1.6666666666666667,0.0,0.3305785123966942,1.0,0.0,0.0,0.0,0
0.10526315789473684,0.8333333333333334,0.931172423298057,0.0,0.0,-0.3888888888888889,-1.6666666666666667,0.0,0.024793388429752067,1.0,0.0,0.0,0.0,0
0.10526315789473684,-0.8333333333333334,0.9754145374303181,0.0,0.0,5.777777777777778,0.0,0.8125,0.3140495867768595,1.0,0.0,0.0,0.0,0
0.5263157894736842,-0.16666666666666666,-0.1748124592304546,1.0,1.0,-0.3888888888888889,-1.6666666666666667,6.5,-0.3636363636363636,1.0,0.0,0.0,0.0,0
0.5263157894736842,-0.16666666666666666,-0.18656845378157877,0.0,0.0,-0.3888888888888889,-1.6666666666666667,0.0,1.975206611570248,1.0,0.0,0.0,0.0,0
0.5263157894736842,0.3333333333333333,-0.39305252597912804,0.0,0.0,-0.2777777777777778,-1.6666666666666667,0.0,1.5950413223140498,1.0,0.0,0.0,0.0,0
0.5263157894736842,0.8333333333333334,-0.6214864194064781,0.0,0.0,-0.3888888888888889,-1.6666666666666667,0.0,-0.3636363636363636,1.0,0.0,0.0,0.0,0
0.5263157894736842,0.8333333333333334,-0.7229354774881641,0.0,0.0,-0.3888888888888889,-1.6666666666666667,0.0,-0.3636363636363636,1.0,0.0,0.0,0.0,0
0.2631578947368421,-1.0,0.7924045426114527,0.0,0.0,0.6111111111111112,0.0,0.3421052631578947,-0.256198347107438,1.0,0.0,0.0,0.0,2
0.15789473684210525,-0.5,0.907604933851514,0.0,0.0,-0.3888888888888889,-1.0,0.0,-0.3636363636363636,1.0,0.0,0.0,0.0,2
